timestamp,sigla,tipo_pagina,url,status,detalhes
2026-09-01T22:14:58.706410,CEFET-MG,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:14:58.785636,CEFET-MG,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg,SUCCESS,Home mantida no estado privado
2026-09-01T22:14:59.458582,CEFET-MG,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:14:59.537746,CEFET-MG,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:00.062208,CEFET-MG,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:00.133426,CEFET-MG,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:00.751800,CEFET-MG,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:00.824701,CEFET-MG,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sudeste/minas_gerais/cefet-mg/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:02.027256,UFAC,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:02.164219,UFAC,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:03.024564,UFAC,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:03.105300,UFAC,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:03.899762,UFAC,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:03.973999,UFAC,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/acre/ufac/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
